,lat,lon,spatial_ref,amplitude,lst_morning,lst_evening,_sumsum,building_area,_ndvisum,ndvi_area,geometry
6704,49.09424048365685,2.2406497674489496,0,8.517586642389949,30.559601432722047,22.042014790332132,0.0,0,8019.0,801900,"POLYGON ((2.245641167002959 49.08927907665631, 2.245641167002959 49.09920189065738, 2.23565836789494 49.09920189065738, 2.23565836789494 49.08927907665631, 2.245641167002959 49.08927907665631))"
6705,49.09424048365685,2.2506325665569684,0,7.705962035586367,30.390905372507632,22.684943336921265,0.0,0,8047.0,804700,"POLYGON ((2.255623966110978 49.08927907665631, 2.255623966110978 49.09920189065738, 2.245641167002959 49.09920189065738, 2.245641167002959 49.08927907665631, 2.255623966110978 49.08927907665631))"
6706,49.09424048365685,2.260615365664987,0,7.507449938465607,30.491254126213335,22.98380418774775,1.0,100,7879.0,787900,"POLYGON ((2.265606765218997 49.08927907665631, 2.265606765218997 49.09920189065738, 2.255623966110978 49.09920189065738, 2.255623966110978 49.08927907665631, 2.265606765218997 49.08927907665631))"
6707,49.09424048365685,2.270598164773006,0,8.164545136877564,30.793157535555224,22.62861239867766,5.0,500,7919.0,791900,"POLYGON ((2.275589564327015 49.08927907665631, 2.275589564327015 49.09920189065738, 2.265606765218997 49.09920189065738, 2.265606765218997 49.08927907665631, 2.275589564327015 49.08927907665631))"
6708,49.09424048365685,2.2805809638810244,0,10.252134140024236,31.98938304903845,21.73724890901417,33.0,3300,5348.0,534800,"POLYGON ((2.285572363435034 49.08927907665631, 2.285572363435034 49.09920189065738, 2.275589564327015 49.09920189065738, 2.275589564327015 49.08927907665631, 2.285572363435034 49.08927907665631))"
6709,49.09424048365685,2.290563762989043,0,11.92864288456617,33.20707524815202,21.278432363585807,105.0,10500,4710.0,471000,"POLYGON ((2.295555162543053 49.08927907665631, 2.295555162543053 49.09920189065738, 2.285572363435034 49.09920189065738, 2.285572363435034 49.08927907665631, 2.295555162543053 49.08927907665631))"
6710,49.09424048365685,2.300546562097062,0,11.695015003262801,32.69505391007692,21.000038906814098,55.0,5500,4601.0,460100,"POLYGON ((2.305537961651071 49.08927907665631, 2.305537961651071 49.09920189065738, 2.295555162543053 49.09920189065738, 2.295555162543053 49.08927907665631, 2.305537961651071 49.08927907665631))"
6711,49.09424048365685,2.310529361205081,0,12.34266387116271,32.39257075747372,20.049906886310964,44.0,4400,5273.0,527300,"POLYGON ((2.31552076075909 49.08927907665631, 2.31552076075909 49.09920189065738, 2.305537961651071 49.09920189065738, 2.305537961651071 49.08927907665631, 2.31552076075909 49.08927907665631))"
6712,49.09424048365685,2.3205121603130996,0,12.164704741982087,31.797762328678346,19.63305758669628,2.0,200,7572.0,757200,"POLYGON ((2.325503559867109 49.08927907665631, 2.325503559867109 49.09920189065738, 2.31552076075909 49.09920189065738, 2.31552076075909 49.08927907665631, 2.325503559867109 49.08927907665631))"
6713,49.09424048365685,2.3304949594211184,0,12.068740576101357,31.524071695899636,19.455331119798245,3.0,300,7521.0,752100,"POLYGON ((2.335486358975128 49.08927907665631, 2.335486358975128 49.09920189065738, 2.325503559867109 49.09920189065738, 2.325503559867109 49.08927907665631, 2.335486358975128 49.08927907665631))"
6714,49.09424048365685,2.340477758529137,0,12.533236740578626,32.11834483926293,19.585108098684316,4.0,400,7749.0,774900,"POLYGON ((2.345469158083147 49.08927907665631, 2.345469158083147 49.09920189065738, 2.335486358975128 49.09920189065738, 2.335486358975128 49.08927907665631, 2.345469158083147 49.08927907665631))"
6715,49.09424048365685,2.350460557637156,0,12.357835260769127,32.17698849868805,19.81915323791884,18.0,1800,4908.0,490800,"POLYGON ((2.355451957191165 49.08927907665631, 2.355451957191165 49.09920189065738, 2.345469158083147 49.09920189065738, 2.345469158083147 49.08927907665631, 2.355451957191165 49.08927907665631))"
